RAxML_bipartitions.Adelidae_rooted.nwk	Nematopogon_metaxella
RAxML_bipartitions.Adelidae_rooted.nwk	Adela_croesella
RAxML_bipartitions.Argyresthiidae_rooted.nwk	Argyresthia_pulchella
RAxML_bipartitions.Argyresthiidae_rooted.nwk	Argyresthia_glaucinella
RAxML_bipartitions.Autostichidae_rooted.nwk	Symmoca_achrestella
RAxML_bipartitions.Autostichidae_rooted.nwk	Oegoconia_uralskella
RAxML_bipartitions.Blastobasiidae_rooted.nwk	Blastobasis_phycidella
RAxML_bipartitions.Blastobasiidae_rooted.nwk	Blastobasis_tarda
RAxML_bipartitions.Bucculatricidae_rooted.nwk	Bucculatrix_albedinella
RAxML_bipartitions.Bucculatricidae_rooted.nwk	Bucculatrix_frangutella
RAxML_bipartitions.Choreutidae_rooted.nwk	Tebenna_bjerkandrella
RAxML_bipartitions.Choreutidae_rooted.nwk	Anthophila_fabriciana
RAxML_bipartitions.Coleophoridae_rooted.nwk	Coleophora_algeriensis
RAxML_bipartitions.Coleophoridae_rooted.nwk	Pterolonche_inspersa
RAxML_bipartitions.Cosmopterigidae_rooted.nwk	Anatrachyntis_badia
RAxML_bipartitions.Cosmopterigidae_rooted.nwk	Limnaecia_phragmitella
RAxML_bipartitions.Cossidae_rooted.nwk	Zeuzera_pyrina
RAxML_bipartitions.Cossidae_rooted.nwk	Phragmataecia_castaneae
RAxML_bipartitions.Crambidae_rooted.nwk	Eurrhypis_pollinalis
RAxML_bipartitions.Crambidae_rooted.nwk	Parapoynx_stratiotata
RAxML_bipartitions.Depressariidae_rooted.nwk	Anchinia_cristalis
RAxML_bipartitions.Depressariidae_rooted.nwk	Agonopterix_pallorella
RAxML_bipartitions.Drepanidae_rooted.nwk	Polyploca_ridens
RAxML_bipartitions.Drepanidae_rooted.nwk	Thyatira_batis
RAxML_bipartitions.Elachistinae_rooted.nwk	Elachista_ornithopodella
RAxML_bipartitions.Elachistinae_rooted.nwk	Elachista_occidentalis
RAxML_bipartitions.Ennominae_rooted.nwk	Macaria_fusca
RAxML_bipartitions.Ennominae_rooted.nwk	Rhoptria_dolosaria
RAxML_bipartitions.Epermeniidae_rooted.nwk	Ochromolopis_staintonellus
RAxML_bipartitions.Epermeniidae_rooted.nwk	Epermenia_chaerophyllella
RAxML_bipartitions.Erebidae_rooted.nwk	Setina_aurita
RAxML_bipartitions.Erebidae_rooted.nwk	Parasemia_plantaginis
RAxML_bipartitions.Eriocraniidae_rooted.nwk	Eriocrania_salopiella
RAxML_bipartitions.Eriocraniidae_rooted.nwk	Dyseriocrania_subpurpurella
RAxML_bipartitions.Gelechiidae_rooted.nwk	Paranarsia_joannisiella
RAxML_bipartitions.Gelechiidae_rooted.nwk	Caulastrocecis_furfurella
RAxML_bipartitions.Geometrinae.nwk	Pseudoterpna_pruinata
RAxML_bipartitions.Geometrinae.nwk	Aplasta_ononaria
RAxML_bipartitions.Glyphipterigidae.nwk	Glyphipterix_forsterella
RAxML_bipartitions.Glyphipterigidae.nwk	Orthotelia_sparganella
RAxML_bipartitions.Gracillariidae.nwk	Phyllocnistis_xenia
RAxML_bipartitions.Gracillariidae.nwk	Metriochroa_latifoliella
RAxML_bipartitions.Heliozelidae.nwk	Heliozela_hammoniella
RAxML_bipartitions.Heliozelidae.nwk	Antispila_petryi
RAxML_bipartitions.Hepialidae.nwk	Gazoryctra_fuscoargenteus
RAxML_bipartitions.Hepialidae.nwk	Pharmacis_fusconebulosa
RAxML_bipartitions.Hesperiidae.nwk	Muschampia_tessellum
